_id,pid,name
ObjectID(53eacc8e7556f4f35ba5103c),"53eac9767556f4f15ba51031","金银投资"
ObjectID(53eacc8f7556f4f35ba5103d),"53eac9767556f4f15ba51031","银饰"
ObjectID(53eacc8f7556f4f35ba5103e),"53eac9767556f4f15ba51031","水晶"
ObjectID(53eacc8f7556f4f35ba5103f),"53eac9767556f4f15ba51031","玛瑙"
ObjectID(53eacc8f7556f4f35ba51040),"53eac9767556f4f15ba51031","彩宝"
ObjectID(53eacc8f7556f4f35ba51041),"53eac9767556f4f15ba51031","铂金"
ObjectID(53eacc8f7556f4f35ba51042),"53eac9767556f4f15ba51031","天然木饰"
ObjectID(53eacc8f7556f4f35ba51043),"53eac9767556f4f15ba51031","珍珠"
ObjectID(53eaccce7556f4ea5ba51034),"53eac9ad7556f4ec5ba51034","单鞋"
ObjectID(53eaccce7556f4ea5ba51035),"53eac9ad7556f4ec5ba51034","坡跟鞋"
ObjectID(53eaccce7556f4ea5ba51036),"53eac9ad7556f4ec5ba51034","高跟鞋"
ObjectID(53eaccce7556f4ea5ba51037),"53eac9ad7556f4ec5ba51034","凉鞋"
ObjectID(53eaccce7556f4ea5ba51038),"53eac9ad7556f4ec5ba51034","松糕鞋"
ObjectID(53eaccce7556f4ea5ba51039),"53eac9ad7556f4ec5ba51034","鱼嘴鞋"
ObjectID(53eaccce7556f4ea5ba5103b),"53eac9ad7556f4ec5ba51034","帆布鞋"
ObjectID(53eaccce7556f4ea5ba5103c),"53eac9ad7556f4ec5ba51034","拖鞋/人字拖"
ObjectID(53eaccce7556f4ea5ba5103d),"53eac9ad7556f4ec5ba51034","妈妈鞋"
ObjectID(53eaccce7556f4ea5ba5103e),"53eac9ad7556f4ec5ba51034","雨鞋/雨靴"
ObjectID(53eaccce7556f4ea5ba5103f),"53eac9ad7556f4ec5ba51034","内增高"
ObjectID(53eaccce7556f4ea5ba51040),"53eac9ad7556f4ec5ba51034","布鞋/绣花鞋"
ObjectID(53eaccce7556f4ea5ba51041),"53eac9ad7556f4ec5ba51034","女靴"
ObjectID(53eaccce7556f4ea5ba51043),"53eac9ad7556f4ec5ba51034","踝靴"
ObjectID(53eaccce7556f4ea5ba51044),"53eac9ad7556f4ec5ba51034","马丁靴"
ObjectID(53eaccce7556f4ea5ba51045),"53eac9ad7556f4ec5ba51034","鞋配件"
ObjectID(53eacce07556f4ee5ba5103b),"53eac9ad7556f4ec5ba51035","商务休闲鞋"
ObjectID(53eacce07556f4ee5ba5103c),"53eac9ad7556f4ec5ba51035","正装鞋"
ObjectID(53eacce07556f4ee5ba5103d),"53eac9ad7556f4ec5ba51035","帆布鞋"
ObjectID(53eacce07556f4ee5ba5103e),"53eac9ad7556f4ec5ba51035","增高鞋"
ObjectID(53eacce07556f4ee5ba5103f),"53eac9ad7556f4ec5ba51035","凉鞋/沙滩鞋"
ObjectID(53eacce07556f4ee5ba51040),"53eac9ad7556f4ec5ba51035","拖鞋/人字拖"
ObjectID(53eacce07556f4ee5ba51042),"53eac9ad7556f4ec5ba51035","男靴"
ObjectID(53eacce07556f4ee5ba51043),"53eac9ad7556f4ec5ba51035","传统布鞋"
ObjectID(53eacce07556f4ee5ba51044),"53eac9ad7556f4ec5ba51035","功能鞋"
ObjectID(53eacce07556f4ee5ba51045),"53eac9ad7556f4ec5ba51035","鞋配件"
ObjectID(53eacce07556f4ee5ba51046),"53eac9ad7556f4ec5ba51035","定制鞋"
ObjectID(53eaccf17556f4f25ba5103b),"53eac9ad7556f4ec5ba51036","单肩包"
ObjectID(53eaccf17556f4f25ba5103c),"53eac9ad7556f4ec5ba51036","手提包"
ObjectID(53eaccf17556f4f25ba5103d),"53eac9ad7556f4ec5ba51036","斜挎包"
ObjectID(53eaccf17556f4f25ba5103e),"53eac9ad7556f4ec5ba51036","双肩包"
ObjectID(53eaccf17556f4f25ba5103f),"53eac9ad7556f4ec5ba51036","钱包"
ObjectID(53eaccf17556f4f25ba51040),"53eac9ad7556f4ec5ba51036","手拿包/晚宴包"
ObjectID(53eaccf17556f4f25ba51041),"53eac9ad7556f4ec5ba51036","卡包/零钱包"
ObjectID(53eaccf17556f4f25ba51042),"53eac9ad7556f4ec5ba51036","钥匙包"
ObjectID(53eacd007556f4ef5ba51034),"53eac9ad7556f4ec5ba51037","商务公文包"
ObjectID(53eacd007556f4ef5ba51035),"53eac9ad7556f4ec5ba51037","单肩/斜挎包"
ObjectID(53eacd007556f4ef5ba51036),"53eac9ad7556f4ec5ba51037","男士手包"
ObjectID(53eacd007556f4ef5ba51037),"53eac9ad7556f4ec5ba51037","双肩包"
ObjectID(53eacd007556f4ef5ba51038),"53eac9ad7556f4ec5ba51037","钱包/卡包"
ObjectID(53eacd007556f4ef5ba51039),"53eac9ad7556f4ec5ba51037","钥匙包"
ObjectID(53eacd0f7556f4e95ba51040),"53eac9ad7556f4ec5ba51038","拉杆箱/拉杆包"
ObjectID(53eacd0f7556f4e95ba51041),"53eac9ad7556f4ec5ba51038","旅行包"
ObjectID(53eacd0f7556f4e95ba51042),"53eac9ad7556f4ec5ba51038","电脑包"
ObjectID(53eacd0f7556f4e95ba51043),"53eac9ad7556f4ec5ba51038","休闲运动包"
ObjectID(53eacd0f7556f4e95ba51044),"53eac9ad7556f4ec5ba51038","相机包"
ObjectID(53eacd0f7556f4e95ba51045),"53eac9ad7556f4ec5ba51038","腰包/胸包登山包"
ObjectID(53eacd0f7556f4e95ba51046),"53eac9ad7556f4ec5ba51038","旅行配件"
ObjectID(53eacd0f7556f4e95ba51047),"53eac9ad7556f4ec5ba51038","书包"
ObjectID(53eacd0f7556f4e95ba51048),"53eac9ad7556f4ec5ba51038","妈咪包"
ObjectID(53eacd1e7556f4ed5ba51042),"53eac9ad7556f4ec5ba51039","男表"
ObjectID(53eacd1e7556f4ed5ba51043),"53eac9ad7556f4ec5ba51039","女表"
ObjectID(53eacd1e7556f4ed5ba51044),"53eac9ad7556f4ec5ba51039","儿童表"
ObjectID(53eacd1e7556f4ed5ba51045),"53eac9ad7556f4ec5ba51039","座钟"
ObjectID(53eacd1e7556f4ed5ba51046),"53eac9ad7556f4ec5ba51039","挂钟"
ObjectID(53eacd2c7556f4eb5ba5105d),"53eac9ad7556f4ec5ba5103a","火机"
